Time (s),Position X (m),Position Y (m),Velocity (m/s),Heading,Length (m),Width (m),Vehicle Number,TDM (s),MFD (m),EI (m/s)
1.68043,-1.75045,-27.6008,-5.72e-06,1.57015449,4.72,1.83,1,,,
1.68043,-122.996,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.69043,-1.75045,-27.6008,-5.39e-06,1.57015449,4.72,1.83,1,,,
1.69043,-122.829,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.70044,-1.75045,-27.6008,-5.06e-06,1.57015449,4.72,1.83,1,,,
1.70044,-122.663,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.71044,-1.75045,-27.6008,-4.69e-06,1.57015449,4.72,1.83,1,,,
1.71044,-122.496,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.72044,-1.75045,-27.6008,-4.36e-06,1.57015449,4.72,1.83,1,,,
1.72044,-122.329,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.73044,-1.75045,-27.6008,-4e-06,1.570156235,4.72,1.83,1,,,
1.73044,-122.162,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.74045,-1.75045,-27.6008,-3.67e-06,1.570156235,4.72,1.83,1,,,
1.74045,-121.995,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.75045,-1.75045,-27.6008,-3.31e-06,1.570156235,4.72,1.83,1,,,
1.75045,-121.829,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.76045,-1.75045,-27.6008,-2.89e-06,1.57015798,4.72,1.83,1,,,
1.76045,-121.663,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.77045,-1.75045,-27.6008,-2.51e-06,1.57015798,4.72,1.83,1,,,
1.77045,-121.496,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.78046,-1.75045,-27.6008,-2.1e-06,1.570159725,4.72,1.83,1,,,
1.78046,-121.33,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.79046,-1.75045,-27.6008,-1.66e-06,1.570159725,4.72,1.83,1,,,
1.79046,-121.164,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.80046,-1.75045,-27.6008,-1.22e-06,1.57016147,4.72,1.83,1,,,
1.80046,-120.998,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.81046,-1.75045,-27.6008,-7.42e-07,1.57016147,4.72,1.83,1,,,
1.81046,-120.831,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.82047,-1.75045,-27.6008,-2.81e-07,1.570163215,4.72,1.83,1,,,
1.82047,-120.664,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.83047,-1.75045,-27.6008,1.91e-07,1.570163215,4.72,1.83,1,,,
1.83047,-120.498,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.84047,-1.75045,-27.6008,6.56e-07,1.57016496,4.72,1.83,1,,,
1.84047,-120.331,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.85047,-1.75045,-27.6008,1.13e-06,1.57016496,4.72,1.83,1,,,
1.85047,-120.164,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.86048,-1.75045,-27.6008,1.6e-06,1.57016496,4.72,1.83,1,,,
1.86048,-119.997,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.87048,-1.75045,-27.6008,2.04e-06,1.570166705,4.72,1.83,1,,,
1.87048,-119.83,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.88048,-1.75045,-27.6008,2.48e-06,1.570166705,4.72,1.83,1,,,
1.88048,-119.663,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.89049,-1.75045,-27.6008,2.86e-06,1.57016845,4.72,1.83,1,,,
1.89049,-119.496,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.90049,-1.75045,-27.6008,3.22e-06,1.57016845,4.72,1.83,1,,,
1.90049,-119.329,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.91049,-1.75045,-27.6008,3.53e-06,1.57016845,4.72,1.83,1,,,
1.91049,-119.163,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.92049,-1.75045,-27.6008,3.75e-06,1.570170195,4.72,1.83,1,,,
1.92049,-118.996,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.9305,-1.75045,-27.6008,3.94e-06,1.570170195,4.72,1.83,1,,,
1.9305,-118.83,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.9405,-1.75045,-27.6008,4.06e-06,1.570170195,4.72,1.83,1,,,
1.9405,-118.663,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.9505,-1.75045,-27.6008,4.14e-06,1.57017194,4.72,1.83,1,,,
1.9505,-118.496,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.9605,-1.75045,-27.6008,4.19e-06,1.57017194,4.72,1.83,1,,,
1.9605,-118.329,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.97051,-1.75045,-27.6008,4.19e-06,1.57017194,4.72,1.83,1,,,
1.97051,-118.162,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.98051,-1.75045,-27.6008,4.14e-06,1.57017194,4.72,1.83,1,,,
1.98051,-117.995,-1.7,16.66666667,0.0,4.72,1.83,4,,,
1.99051,-1.75045,-27.6008,4.03e-06,1.57017194,4.72,1.83,1,,,
1.99051,-117.828,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.00051,-1.75045,-27.6008,3.86e-06,1.57017194,4.72,1.83,1,,,
2.00051,-117.661,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.01052,-1.75045,-27.6008,3.69e-06,1.570173685,4.72,1.83,1,,,
2.01052,-117.494,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.02052,-1.75045,-27.6008,3.47e-06,1.570173685,4.72,1.83,1,,,
2.02052,-117.328,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.03052,-1.75045,-27.6008,3.25e-06,1.570173685,4.72,1.83,1,,,
2.03052,-117.161,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.04052,-1.75045,-27.6008,2.97e-06,1.570173685,4.72,1.83,1,,,
2.04052,-116.994,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.05053,-1.75045,-27.6008,2.71e-06,1.570173685,4.72,1.83,1,,,
2.05053,-116.829,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.06053,-1.75045,-27.6008,2.43e-06,1.570173685,4.72,1.83,1,,,
2.06053,-116.666,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.07053,-1.75045,-27.6008,2.15e-06,1.570173685,4.72,1.83,1,,,
2.07053,-116.502,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.08053,-1.75045,-27.6008,1.87e-06,1.570173685,4.72,1.83,1,,,
2.08053,-116.339,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.09054,-1.75045,-27.6008,1.62e-06,1.570173685,4.72,1.83,1,,,
2.09054,-116.175,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.10054,-1.75045,-27.6008,1.36e-06,1.570173685,4.72,1.83,1,,,
2.10054,-116.01,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.11054,-1.75045,-27.6008,1.13e-06,1.57017543,4.72,1.83,1,,,
2.11054,-115.839,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.12054,-1.75045,-27.6008,9.19e-07,1.57017543,4.72,1.83,1,,,
2.12054,-115.669,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.13055,-1.75045,-27.6008,7.42e-07,1.57017543,4.72,1.83,1,,,
2.13055,-115.499,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.14055,-1.75045,-27.6008,6.14e-07,1.57017543,4.72,1.83,1,,,
2.14055,-115.329,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.15055,-1.75045,-27.6008,5.03e-07,1.57017543,4.72,1.83,1,,,
2.15055,-115.16,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.16055,-1.75045,-27.6008,4.17e-07,1.570177175,4.72,1.83,1,,,
2.16055,-114.994,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.17056,-1.75045,-27.6008,3.67e-07,1.570177175,4.72,1.83,1,,,
2.17056,-114.827,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.18056,-1.75045,-27.6008,3.61e-07,1.570177175,4.72,1.83,1,,,
2.18056,-114.66,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.19056,-1.75045,-27.6008,3.81e-07,1.570177175,4.72,1.83,1,,,
2.19056,-114.494,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.20056,-1.75045,-27.6008,4.28e-07,1.57017892,4.72,1.83,1,,,
2.20056,-114.327,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.21057,-1.75045,-27.6008,5e-07,1.57017892,4.72,1.83,1,,,
2.21057,-114.161,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.22057,-1.75045,-27.6008,6.06e-07,1.57017892,4.72,1.83,1,,,
2.22057,-113.994,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.23057,-1.75045,-27.6008,7.08e-07,1.570180665,4.72,1.83,1,,,
2.23057,-113.828,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.24057,-1.75045,-27.6008,8.36e-07,1.570180665,4.72,1.83,1,,,
2.24057,-113.662,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.25058,-1.75045,-27.6008,9.61e-07,1.570180665,4.72,1.83,1,,,
2.25058,-113.495,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.26058,-1.75045,-27.6008,1.11e-06,1.570180665,4.72,1.83,1,,,
2.26058,-113.328,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.27058,-1.75045,-27.6008,1.26e-06,1.57018241,4.72,1.83,1,,,
2.27058,-113.161,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.28059,-1.75045,-27.6008,1.42e-06,1.57018241,4.72,1.83,1,,,
2.28059,-112.994,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.29059,-1.75045,-27.6008,1.57e-06,1.57018241,4.72,1.83,1,,,
2.29059,-112.827,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.30059,-1.75045,-27.6008,1.72e-06,1.57018241,4.72,1.83,1,,,
2.30059,-112.66,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.31059,-1.75045,-27.6008,1.86e-06,1.570184155,4.72,1.83,1,,,
2.31059,-112.493,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.3206,-1.75045,-27.6008,1.97e-06,1.570184155,4.72,1.83,1,,,
2.3206,-112.327,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.3306,-1.75045,-27.6008,2.05e-06,1.570184155,4.72,1.83,1,,,
2.3306,-112.16,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.3406,-1.75045,-27.6008,2.11e-06,1.570184155,4.72,1.83,1,,,
2.3406,-111.993,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.3506,-1.75045,-27.6008,2.13e-06,1.570184155,4.72,1.83,1,,,
2.3506,-111.827,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.36061,-1.75045,-27.6008,2.13e-06,1.570184155,4.72,1.83,1,,,
2.36061,-111.66,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.37061,-1.75045,-27.6008,2.09e-06,1.570184155,4.72,1.83,1,,,
2.37061,-111.494,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.38061,-1.75045,-27.6008,2.04e-06,1.570184155,4.72,1.83,1,,,
2.38061,-111.327,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.39061,-1.75045,-27.6008,1.96e-06,1.5701859,4.72,1.83,1,,,
2.39061,-111.161,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.40062,-1.75045,-27.6008,1.85e-06,1.5701859,4.72,1.83,1,,,
2.40062,-110.995,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.41062,-1.75045,-27.6008,1.72e-06,1.5701859,4.72,1.83,1,,,
2.41062,-110.828,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.42062,-1.75045,-27.6008,1.56e-06,1.5701859,4.72,1.83,1,,,
2.42062,-110.661,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.43062,-1.75045,-27.6008,1.37e-06,1.5701859,4.72,1.83,1,,,
2.43062,-110.495,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.44063,-1.75045,-27.6008,1.16e-06,1.5701859,4.72,1.83,1,,,
2.44063,-110.328,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.45063,-1.75045,-27.6008,9.58e-07,1.5701859,4.72,1.83,1,,,
2.45063,-110.161,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.46063,-1.75045,-27.6008,7.58e-07,1.5701859,4.72,1.83,1,,,
2.46063,-109.994,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.47063,-1.75045,-27.6008,5.53e-07,1.5701859,4.72,1.83,1,,,
2.47063,-109.827,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.48064,-1.75045,-27.6008,3.53e-07,1.5701859,4.72,1.83,1,,,
2.48064,-109.659,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.49064,-1.75045,-27.6008,1.67e-07,1.5701859,4.72,1.83,1,,,
2.49064,-109.492,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.50064,-1.75045,-27.6008,-6.25e-09,1.5701859,4.72,1.83,1,,,
2.50064,-109.325,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.51064,-1.75045,-27.6008,-1.56e-07,1.5701859,4.72,1.83,1,,,
2.51064,-109.159,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.52065,-1.75045,-27.6008,-3.06e-07,1.5701859,4.72,1.83,1,,,
2.52065,-108.992,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.53065,-1.75045,-27.6008,-4.69e-07,1.570184155,4.72,1.83,1,,,
2.53065,-108.826,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.54065,-1.75045,-27.6008,-6.42e-07,1.570184155,4.72,1.83,1,,,
2.54065,-108.659,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.55065,-1.75045,-27.6008,-8.08e-07,1.570184155,4.72,1.83,1,,,
2.55065,-108.492,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.56066,-1.75045,-27.6008,-9.58e-07,1.570184155,4.72,1.83,1,,,
2.56066,-108.326,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.57066,-1.75045,-27.6008,-1.09e-06,1.570184155,4.72,1.83,1,,,
2.57066,-108.159,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.58066,-1.75045,-27.6008,-1.21e-06,1.570184155,4.72,1.83,1,,,
2.58066,-107.992,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.59066,-1.75045,-27.6008,-1.31e-06,1.570184155,4.72,1.83,1,,,
2.59066,-107.825,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.60067,-1.75045,-27.6008,-1.39e-06,1.570184155,4.72,1.83,1,,,
2.60067,-107.659,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.61067,-1.75045,-27.6008,-1.44e-06,1.570184155,4.72,1.83,1,,,
2.61067,-107.492,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.62067,-1.75045,-27.6008,-1.48e-06,1.570184155,4.72,1.83,1,,,
2.62067,-107.325,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.63068,-1.75045,-27.6008,-1.49e-06,1.570184155,4.72,1.83,1,,,
2.63068,-107.159,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.64068,-1.75045,-27.6008,-1.48e-06,1.570184155,4.72,1.83,1,,,
2.64068,-106.992,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.65068,-1.75045,-27.6008,-1.46e-06,1.570184155,4.72,1.83,1,,,
2.65068,-106.825,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.66068,-1.75045,-27.6008,-1.43e-06,1.570184155,4.72,1.83,1,,,
2.66068,-106.658,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.67069,-1.75045,-27.6008,-1.39e-06,1.570184155,4.72,1.83,1,,,
2.67069,-106.492,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.68069,-1.75045,-27.6008,-1.35e-06,1.570184155,4.72,1.83,1,,,
2.68069,-106.325,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.69069,-1.75045,-27.6008,0.018272972,1.570184155,4.72,1.83,1,,,
2.69069,-106.158,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.70069,-1.75045,-27.6005,0.033560278,1.5701859,4.72,1.83,1,,,
2.70069,-105.991,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.7107,-1.75045,-27.6001,0.036568056,1.5701859,4.72,1.83,1,,,
2.7107,-105.825,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.7207,-1.75045,-27.5998,0.033743056,1.570187645,4.72,1.83,1,,,
2.7207,-105.658,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.7307,-1.75045,-27.5994,0.028689722,1.57018939,4.72,1.83,1,,,
2.7307,-105.491,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.7407,-1.75045,-27.5992,0.023245444,1.570191135,4.72,1.83,1,,,
2.7407,-105.325,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.75071,-1.75045,-27.599,0.019583694,1.570191135,4.72,1.83,1,,,
2.75071,-105.158,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.76071,-1.75045,-27.5988,0.023353861,1.57019288,4.72,1.83,1,,,
2.76071,-104.992,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.77071,-1.75045,-27.5985,0.034309722,1.570194625,4.72,1.83,1,,,
2.77071,-104.825,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.78071,-1.75045,-27.5981,0.049556111,1.570194625,4.72,1.83,1,,,
2.78071,-104.659,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.79072,-1.75045,-27.5975,0.066565,1.57019637,4.72,1.83,1,,,
2.79072,-104.493,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.80072,-1.75045,-27.5967,0.084366111,1.57019637,4.72,1.83,1,,,
2.80072,-104.326,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.81072,-1.75044,-27.5958,0.102454722,1.570194625,4.72,1.83,1,,,
2.81072,-104.16,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.82072,-1.75044,-27.5947,0.120026111,1.570194625,4.72,1.83,1,,,
2.82072,-103.993,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.83073,-1.75044,-27.5934,0.137825278,1.57019288,4.72,1.83,1,,,
2.83073,-103.827,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.84073,-1.75044,-27.5919,0.156060556,1.570191135,4.72,1.83,1,,,
2.84073,-103.66,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.85073,-1.75044,-27.5902,0.173940833,1.57018939,4.72,1.83,1,,,
2.85073,-103.493,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.86073,-1.75043,-27.5884,0.191459167,1.570187645,4.72,1.83,1,,,
2.86073,-103.326,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.87074,-1.75043,-27.5864,0.208946111,1.5701859,4.72,1.83,1,,,
2.87074,-103.159,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.88074,-1.75042,-27.5842,0.226101667,1.57018241,4.72,1.83,1,,,
2.88074,-102.991,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.89074,-1.75042,-27.5818,0.242446944,1.570180665,4.72,1.83,1,,,
2.89074,-102.824,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.90074,-1.75041,-27.5793,0.258556389,1.570177175,4.72,1.83,1,,,
2.90074,-102.657,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.91075,-1.75041,-27.5767,0.274246389,1.57017543,4.72,1.83,1,,,
2.91075,-102.49,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.92075,-1.7504,-27.5738,0.289691667,1.57017194,4.72,1.83,1,,,
2.92075,-102.324,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.93075,-1.7504,-27.5708,0.303977778,1.57016845,4.72,1.83,1,,,
2.93075,-102.157,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.94075,-1.75039,-27.5677,0.318436111,1.570163215,4.72,1.83,1,,,
2.94075,-101.991,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.95076,-1.75038,-27.5644,0.332455556,1.570159725,4.72,1.83,1,,,
2.95076,-101.824,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.96076,-1.75038,-27.561,0.346497222,1.570156235,4.72,1.83,1,,,
2.96076,-101.658,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.97076,-1.75037,-27.5575,0.359552778,1.570151,4.72,1.83,1,,,
2.97076,-101.491,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.98076,-1.75036,-27.5538,0.372886111,1.57014751,4.72,1.83,1,,,
2.98076,-101.325,-1.7,16.66666667,0.0,4.72,1.83,4,,,
2.99077,-1.75035,-27.55,0.385744444,1.570142275,4.72,1.83,1,,,
2.99077,-101.158,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.00077,-1.75034,-27.546,0.398330556,1.57013704,4.72,1.83,1,,,
3.00077,-100.992,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.01077,-1.75033,-27.542,0.410416667,1.570131805,4.72,1.83,1,,,
3.01077,-100.825,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.02078,-1.75032,-27.5378,0.422402778,1.57012657,4.72,1.83,1,,,
3.02078,-100.658,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.03078,-1.75031,-27.5334,0.4342,1.570121335,4.72,1.83,1,,,
3.03078,-100.492,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.04078,-1.7503,-27.529,0.445586111,1.5701161,4.72,1.83,1,,,
3.04078,-100.325,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.05078,-1.75029,-27.525,0.455530556,1.570110865,4.72,1.83,1,,,
3.05078,-100.158,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.06079,-1.75028,-27.5199,0.46735,1.57010563,4.72,1.83,1,,,
3.06079,-99.9913,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.07079,-1.75027,-27.5152,0.477775,1.57009865,4.72,1.83,1,,,
3.07079,-99.8244,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.08079,-1.75026,-27.5103,0.488236111,1.570093415,4.72,1.83,1,,,
3.08079,-99.6575,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.09079,-1.75024,-27.5054,0.498377778,1.570086435,4.72,1.83,1,,,
3.09079,-99.4906,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.1008,-1.75023,-27.5003,0.508208333,1.570079455,4.72,1.83,1,,,
3.1008,-99.3237,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.1108,-1.75022,-27.4951,0.517997222,1.570072475,4.72,1.83,1,,,
3.1108,-99.1566,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.1208,-1.75021,-27.4898,0.527488889,1.570065495,4.72,1.83,1,,,
3.1208,-98.9896,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.1308,-1.75019,-27.4845,0.5367,1.57006026,4.72,1.83,1,,,
3.1308,-98.8226,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.14081,-1.75018,-27.4792,0.545541667,1.57005328,4.72,1.83,1,,,
3.14081,-98.6555,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.15081,-1.75017,-27.4737,0.554425,1.570044555,4.72,1.83,1,,,
3.15081,-98.4887,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.16081,-1.75015,-27.468,0.5632,1.570037575,4.72,1.83,1,,,
3.16081,-98.3221,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.17081,-1.75014,-27.4623,0.571772222,1.570030595,4.72,1.83,1,,,
3.17081,-98.1555,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.18082,-1.75012,-27.4565,0.580008333,1.57002187,4.72,1.83,1,,,
3.18082,-97.9889,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.19082,-1.75011,-27.4506,0.588216667,1.57001489,4.72,1.83,1,,,
3.19082,-97.8223,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.20082,-1.75009,-27.4447,0.596258333,1.570006165,4.72,1.83,1,,,
3.20082,-97.6557,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.21082,-1.75007,-27.4387,0.60405,1.56999744,4.72,1.83,1,,,
3.21082,-97.4891,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.22083,-1.75006,-27.4326,0.611783333,1.569988715,4.72,1.83,1,,,
3.22083,-97.3225,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.23083,-1.75004,-27.4264,0.619325,1.569978245,4.72,1.83,1,,,
3.23083,-97.1559,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.24083,-1.75002,-27.4202,0.626727778,1.56996952,4.72,1.83,1,,,
3.24083,-96.9893,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.25083,-1.75,-27.4139,0.633963889,1.56995905,4.72,1.83,1,,,
3.25083,-96.8228,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.26084,-1.74999,-27.4075,0.641136111,1.56994858,4.72,1.83,1,,,
3.26084,-96.6564,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.27084,-1.74997,-27.401,0.648227778,1.56993811,4.72,1.83,1,,,
3.27084,-96.49,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.28084,-1.74994,-27.3943,0.655219444,1.56992764,4.72,1.83,1,,,
3.28084,-96.3236,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.29084,-1.74992,-27.3879,0.661927778,1.569915425,4.72,1.83,1,,,
3.29084,-96.1572,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.30085,-1.7499,-27.3812,0.668702778,1.56990321,4.72,1.83,1,,,
3.30085,-95.9907,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.31085,-1.74988,-27.3744,0.675480556,1.569890995,4.72,1.83,1,,,
3.31085,-95.824,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.32085,-1.74985,-27.3676,0.682144444,1.569877035,4.72,1.83,1,,,
3.32085,-95.6572,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.33085,-1.74983,-27.3605,0.691775,1.569863075,4.72,1.83,1,,,
3.33085,-95.4905,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.34086,-1.7498,-27.3536,0.697641667,1.569849115,4.72,1.83,1,,,
3.34086,-95.3238,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.35086,-1.74978,-27.3469,0.701411111,1.569835155,4.72,1.83,1,,,
3.35086,-95.1569,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.36086,-1.74975,-27.3398,0.7078,1.56981945,4.72,1.83,1,,,
3.36086,-94.9899,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.37087,-1.74972,-27.3327,0.713944444,1.569803745,4.72,1.83,1,,,
3.37087,-94.8228,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.38087,-1.74969,-27.3254,0.720166667,1.569786295,4.72,1.83,1,,,
3.38087,-94.6558,-1.7,16.66666667,0.0,4.72,1.83,4,,,
3.39087,-1.74966,-27.3182,0.726169444,1.56977059,4.72,1.83,1,,,
3.39087,-94.4887,-1.7,16.66666667,0.0,4.72,1.83,4,,,
